Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,X,Y,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
16-00406448,2016 W FOSTER AVE,2016,W,FOSTER AVE,2016 W FOSTER AVE,1/22/2016 0:00,1/28/2016 0:00,Completed,Hyundai,8171744,6838950,1161956.258,1934532.099,Carryall,1/21/2016,1/21/2016,-87.67979817,41.97602727,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00406450,2014 W FOSTER AVE,2014,W,FOSTER AVE,2014 W FOSTER AVE,1/22/2016 0:00,1/28/2016 0:00,Completed,Subaru,9423886,6838951,1161969.658,1934532.399,Carryall,1/21/2016,1/21/2016,-87.67974889,41.97602782,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00406452,3420 W FOSTER AVE,3420,W,FOSTER AVE,3420 W FOSTER AVE,1/22/2016 0:00,1/28/2016 0:00,Completed,Dodge,E159027,6838952,1152549.071,1934336.275,Van,1/21/2016,1/21/2016,-87.71439738,41.97568164,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00406454,3444 W FOSTER AVE,3444,W,FOSTER AVE,3444 W FOSTER AVE,1/22/2016 0:00,1/28/2016 0:00,Completed,Mazda,Z482222,6838953,1152379.271,1934332.775,Sedan 4 Door,1/21/2016,1/21/2016,-87.7150219,41.97567541,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463702,1116 N MILWAUKEE AVE,1116,N,MILWAUKEE AVE,1116 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Bmw,DCD1415,6839016,1166329.38,1907615.968,Sedan 4 Door,1/22/2016,1/22/2016,-87.66448883,41.90207539,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464796,1140 N MILWAUKEE AVE,1140,N,MILWAUKEE AVE,1140 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,R233535,6839017,1166159.823,1907760.404,Sedan 4 Door,1/22/2016,1/22/2016,-87.66510751,41.90247536,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463704,1131 N MILWAUKEE AVE,1131,N,MILWAUKEE AVE,1131 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,K684962,6839018,1166223.423,1907706.304,Sedan 4 Door,1/22/2016,1/22/2016,-87.66487544,41.90232554,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463705,1130 N MILWAUKEE AVE,1130,N,MILWAUKEE AVE,1130 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,E976933,6839019,1166435.38,1907525.668,Sedan 4 Door,1/22/2016,1/22/2016,-87.66410207,41.90182533,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463706,1509 W DIVISION ST,1509,W,DIVISION ST,1509 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,Y929936,6839020,1166077.42,1908085.379,Sedan 4 Door,1/22/2016,1/22/2016,-87.66540089,41.90336887,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463707,1511 W DIVISION ST,1511,W,DIVISION ST,1511 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,P435901,6839021,1166055.82,1908084.879,Sedan 4 Door,1/22/2016,1/22/2016,-87.66548024,41.90336796,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463708,1152 N MILWAUKEE AVE,1152,N,MILWAUKEE AVE,1152 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,H561860,6839022,1166075.123,1907832.704,Sedan 4 Door,1/22/2016,1/22/2016,-87.66541655,41.90267556,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463709,1156 N MILWAUKEE AVE,1156,N,MILWAUKEE AVE,1156 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,S773743,6839023,1166046.823,1907856.704,Carryall,1/22/2016,1/22/2016,-87.66551982,41.90274202,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463711,1449 N MILWAUKEE AVE,1449,N,MILWAUKEE AVE,1449 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Subaru,7419419,6839024,1163742.961,1909796.532,Sedan 4 Door,1/22/2016,1/22/2016,-87.67392752,41.90811395,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464800,1551 W DIVISION ST,1551,W,DIVISION ST,1551 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,P922498,6839027,1165713.586,1908077.662,Sedan 4 Door,1/22/2016,1/22/2016,-87.66673755,41.90335546,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463714,1736 W DIVISION ST,1736,W,DIVISION ST,1736 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,V548460,6839028,1164470.76,1908041.851,Sedan 4 Door,1/22/2016,1/22/2016,-87.67130371,41.9032836,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463715,1835 N MILWAUKEE AVE,1835,N,MILWAUKEE AVE,1835 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Volvo,N700674,6839029,1160932.248,1912185.877,Carryall,1/22/2016,1/22/2016,-87.6841862,41.91472932,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463716,2317 N MILWAUKEE AVE,2317,N,MILWAUKEE AVE,2317 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,N979122,6839030,1157140.585,1915289.81,Carryall,1/22/2016,1/22/2016,-87.69803181,41.92332466,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463717,2527 W DIVISION ST,2527,W,DIVISION ST,2527 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Volvo,BEJ3777,6839031,1159237.853,1907892.579,Sedan 2 Door,1/22/2016,1/22/2016,-87.69052939,41.9029832,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463718,4441 N MILWAUKEE AVE,4441,N,MILWAUKEE AVE,4441 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,S151436,6839032,1141454.408,1929131.615,Sedan 4 Door,1/22/2016,1/22/2016,-87.75532611,41.96161234,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463719,1534 N CENTRAL AVE,1534,N,CENTRAL AVE,1534 N CENTRAL AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,E228743,6839033,1138733.217,1909644.8,Carryall,1/22/2016,1/22/2016,-87.76580515,41.90818842,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463720,2733 W DIVISION ST,2733,W,DIVISION ST,2733 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,18215YB,6839034,1157956.396,1907867.296,Pickup,1/22/2016,1/22/2016,-87.69523713,41.90294007,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463722,1331 W MADISON ST,1331,W,MADISON ST,1331 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,General Motors Corp.,717JTY,6839037,1167382.954,1900146.238,Carryall,1/22/2016,1/22/2016,-87.66083397,41.88155531,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463723,1308 W MADISON ST,1308,W,MADISON ST,1308 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,444JJD,6839038,1167625.138,1900152.985,Sedan 4 Door,1/22/2016,1/22/2016,-87.65994449,41.88156862,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463725,1839 W FOSTER AVE,1839,W,FOSTER AVE,1839 W FOSTER AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,Y921293,6839040,1163070.92,1934561.706,Carryall,1/22/2016,1/22/2016,-87.6756983,41.97608511,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463726,914 W MADISON ST,914,W,MADISON ST,914 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,,6839041,1170271.196,1900232.12,Sedan 4 Door,1/22/2016,1/22/2016,-87.650226,41.88172839,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463727,5310 W FOSTER AVE,5310,W,FOSTER AVE,5310 W FOSTER AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Dodge,V733332,6839042,1140009.697,1934069.86,Sedan 4 Door,1/22/2016,1/22/2016,-87.76051636,41.97518993,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463728,2501 N CENTRAL AVE,2501,N,CENTRAL AVE,2501 N CENTRAL AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,V910887,6839043,1138622.598,1916070.354,Sedan 2 Door,1/22/2016,1/22/2016,-87.76605538,41.92582287,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00463729,2439 N CENTRAL AVE,2439,N,CENTRAL AVE,2439 N CENTRAL AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,V371960,6839044,1138636.074,1915661.03,Sedan 4 Door,1/22/2016,1/22/2016,-87.76601582,41.9246994,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464577,1061 N MILWAUKEE AVE,1061,N,MILWAUKEE AVE,1061 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,1892230B,6839118,1166762.53,1907250.775,Pickup,1/23/2016,1/23/2016,-87.6629083,41.901064,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464578,1178 N MILWAUKEE AVE,1178,N,MILWAUKEE AVE,1178 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Dodge,3840581,6839119,1165913.323,1907969.204,Sedan 4 Door,1/23/2016,1/23/2016,-87.66600697,41.90305358,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464579,1182 N MILWAUKEE AVE,1182,N,MILWAUKEE AVE,1182 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,E690748,6839120,1165888.386,1907990.162,Sedan 4 Door,1/23/2016,1/23/2016,-87.66609797,41.90311163,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00465221,1209 N MILWAUKEE AVE,1209,N,MILWAUKEE AVE,1209 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,Z210794,6839121,1165701.786,1908147.262,Sedan 4 Door,1/23/2016,1/23/2016,-87.6667789,41.9035467,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464580,1130 N MILWAUKEE AVE,1130,N,MILWAUKEE AVE,1130 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Suzuki,A740123,6839122,1166435.38,1907525.668,Carryall,1/23/2016,1/23/2016,-87.66410207,41.90182533,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464581,1215 N MILWAUKEE AVE,1215,N,MILWAUKEE AVE,1215 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,Y977646,6839123,1165782.286,1908079.262,Sedan 4 Door,1/23/2016,1/23/2016,-87.66648515,41.90335839,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464582,1438 W DIVISION ST,1438,W,DIVISION ST,1438 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,Z781883,6839124,1166479.897,1908095.112,Carryall,1/23/2016,1/23/2016,-87.66392223,41.90338697,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464583,1436 W DIVISION ST,1436,W,DIVISION ST,1436 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Volkswagen,E471388,6839125,1166489.997,1908095.312,Sedan 4 Door,1/23/2016,1/23/2016,-87.66388513,41.9033873,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464584,228 W DIVISION ST,228,W,DIVISION ST,228 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,4812079,6839126,1174156.033,1908319.626,Sedan 4 Door,1/23/2016,1/23/2016,-87.63571966,41.90383522,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464585,1504 W DIVISION ST,1504,W,DIVISION ST,1504 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Chrysler,V982453,6839127,1166131.22,1908086.479,Sedan 2 Door,1/23/2016,1/23/2016,-87.66520324,41.90337074,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464586,1515 W DIVISION ST,1515,W,DIVISION ST,1515 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Lincoln,S228822,6839128,1166012.73,1908084.002,Carryall,1/23/2016,1/23/2016,-87.66563855,41.90336647,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464587,1521 W DIVISION ST,1521,W,DIVISION ST,1521 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,K914638,6839129,1165948.13,1908082.702,Sedan 4 Door,1/23/2016,1/23/2016,-87.66587587,41.90336429,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00465222,1209 N MILWAUKEE AVE,1209,N,MILWAUKEE AVE,1209 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,E993597,6839130,1165701.786,1908147.262,Sedan 4 Door,1/13/2016,1/13/2016,-87.6667789,41.9035467,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464592,1341 N MILWAUKEE AVE,1341,N,MILWAUKEE AVE,1341 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,2428365,6839134,1164568.4,1909101.61,Sedan 4 Door,1/23/2016,1/23/2016,-87.670915,41.90618959,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464593,1549 W DIVISION ST,1549,W,DIVISION ST,1549 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,2449418,6839135,1165722.186,1908077.862,Carryall,1/23/2016,1/23/2016,-87.66670595,41.90335583,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464594,1746 W DIVISION ST,1746,W,DIVISION ST,1746 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,V685179,6839136,1164424.26,1908040.551,Sedan 4 Door,1/23/2016,1/23/2016,-87.67147455,41.90328102,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464595,142 W DIVISION ST,142,W,DIVISION ST,142 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Bmw,E915088,6839137,1174903.488,1908341.092,Sedan 2 Door,1/23/2016,1/23/2016,-87.63297346,41.90387741,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464596,1520 W DIVISION ST,1520,W,DIVISION ST,1520 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Mitsubishi,5384237,6839138,1165958.93,1908082.902,Sedan 2 Door,1/23/2016,1/23/2016,-87.6658362,41.9033646,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00465223,1446 W DEVON AVE,1446,W,DEVON AVE,1446 W DEVON AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Toyota,E370753,6839141,1165380.55,1942609.614,Carryall,1/23/2016,1/23/2016,-87.66697465,41.99811983,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464601,6517 N CLARK ST,6517,N,CLARK ST,6517 N CLARK ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Mazda,K918281,6839142,1164170.734,1943436.81,Sedan 4 Door,1/23/2016,1/23/2016,-87.67140161,42.00041542,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464606,1800 W DIVISION ST,1800,W,DIVISION ST,1800 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,R832609,6839144,1164177.651,1908033.44,Sedan 4 Door,1/23/2016,1/23/2016,-87.6723806,41.90326672,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464607,2049 W DIVISION ST,2049,W,DIVISION ST,2049 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Bmw,DUX116,6839145,1162521.16,1907985.2,Sedan 4 Door,1/23/2016,1/23/2016,-87.67846658,41.90316921,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464608,6516 N CLARK ST,6516,N,CLARK ST,6516 N CLARK ST,1/25/2016 0:00,2/4/2016 0:00,Completed,General Motors Corp.,D981827,6839147,1164173.634,1943426.41,Carryall,1/23/2016,1/23/2016,-87.67139124,42.00038683,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464609,6623 N CLARK ST,6623,N,CLARK ST,6623 N CLARK ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,V268466,6839148,1163978.205,1944149.834,Sedan 4 Door,1/23/2016,1/23/2016,-87.67208963,42.00237606,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464614,1449 W DEVON AVE,1449,W,DEVON AVE,1449 W DEVON AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Dodge,60837Z,6839150,1165367.35,1942609.314,Pickup,1/23/2016,1/23/2016,-87.66702322,41.99811929,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464879,6507 N CLARK ST,6507,N,CLARK ST,6507 N CLARK ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Kia Motors Corp,150AYK,6839151,1164199.525,1943332.76,Carryall,1/23/2016,1/23/2016,-87.67129866,42.0001293,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464880,2015 N MILWAUKEE AVE,2015,N,MILWAUKEE AVE,2015 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Cadillac,S876910,6839152,1159535.171,1913361.233,Sedan 4 Door,1/23/2016,1/23/2016,-87.68928645,41.91798349,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464882,2507 N MILWAUKEE AVE,2507,N,MILWAUKEE AVE,2507 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Mitsubishi,E530680,6839154,1155549.353,1916576.769,Sedan 4 Door,1/23/2016,1/23/2016,-87.70384388,41.92688838,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464884,2618 W DIVISION ST,2618,W,DIVISION ST,2618 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,K716075,6839155,1158728.694,1907881.973,Sedan 2 Door,1/23/2016,1/23/2016,-87.69239992,41.90296455,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464885,5042 W DIVISION ST,5042,W,DIVISION ST,5042 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,Z559167,6839156,1142420.59,1907518.68,Sedan 4 Door,1/23/2016,1/23/2016,-87.75231234,41.90228636,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464887,2501 N MILWAUKEE AVE,2501,N,MILWAUKEE AVE,2501 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,V439951,6839157,1155599.953,1916535.869,Carryall,1/23/2016,1/23/2016,-87.70365905,41.92677513,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464888,2655 N MILWAUKEE AVE,2655,N,MILWAUKEE AVE,2655 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,L674641,6839158,1154229.708,1917641.678,Carryall,1/23/2016,1/23/2016,-87.70866451,41.92983706,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464889,3088 N MILWAUKEE AVE,3088,N,MILWAUKEE AVE,3088 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,G235404,6839159,1150979.1,1920256.83,Carryall,1/23/2016,1/23/2016,-87.72054101,41.93707762,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464891,3124 N MILWAUKEE AVE,3124,N,MILWAUKEE AVE,3124 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,E971989,6839160,1150681.27,1920497.061,Sedan 4 Door,1/23/2016,1/23/2016,-87.72162929,41.93774267,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464892,5614 W DIVISION ST,5614,W,DIVISION ST,5614 W DIVISION ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Chrysler,E476848,6839162,1138639.784,1907438.578,Van,1/23/2016,1/23/2016,-87.76620196,41.90213598,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464895,3168 N MILWAUKEE AVE,3168,N,MILWAUKEE AVE,3168 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Hyundai,Z248200,6839163,1150350.45,1920760.07,Sedan 4 Door,1/23/2016,1/23/2016,-87.72283824,41.93847086,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464897,3245 N MILWAUKEE AVE,3245,N,MILWAUKEE AVE,3245 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,S973978,6839164,1149649.282,1921326.922,Carryall,1/23/2016,1/23/2016,-87.72540044,41.94004002,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464899,216 N CENTRAL AVE,216,N,CENTRAL AVE,216 N CENTRAL AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,445S982,6839165,1139006.703,1901005.116,Sedan 4 Door,1/23/2016,1/23/2016,-87.76501072,41.88447509,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464901,4207 W MADISON ST,4207,W,MADISON ST,4207 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,Z412032,6839166,1148346.602,1899680.512,Sedan 4 Door,1/23/2016,1/23/2016,-87.73074717,41.88066538,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464902,3248 W MADISON ST,3248,W,MADISON ST,3248 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,V142171,6839167,1154736.851,1899833.062,Sedan 4 Door,1/23/2016,1/23/2016,-87.7072785,41.88095847,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464904,2661 W MADISON ST,2661,W,MADISON ST,2661 W MADISON ST,1/25/2016 0:00,2/11/2016 0:00,Completed,Chevrolet,478S077,6839168,1158644.511,1899913.206,Sedan 4 Door,1/23/2016,1/23/2016,-87.69292761,41.88109927,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464905,3439 N MILWAUKEE AVE,3439,N,MILWAUKEE AVE,3439 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Bmw,V879867,6839169,1148021.43,1922637.15,Sedan 2 Door,1/23/2016,1/23/2016,-87.73134955,41.94366692,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464906,5527 W MADISON ST,5527,W,MADISON ST,5527 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,18207AB,6839170,1139388.87,1899472.393,Van,1/23/2016,1/23/2016,-87.7636447,41.88026215,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464908,922 W MADISON ST,922,W,MADISON ST,922 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Hyundai,6713081,6839171,1170189.035,1900229.54,Carryall,1/23/2016,1/23/2016,-87.65052777,41.8817231,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464909,1404 W MADISON ST,1404,W,MADISON ST,1404 W MADISON ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,N289299,6839172,1166992.661,1900135.106,Carryall,1/23/2016,1/23/2016,-87.66226743,41.88153315,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464911,6708 N CLARK ST,6708,N,CLARK ST,6708 N CLARK ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Nissan,Z604002,6839174,1163847.188,1944646.084,Sedan 4 Door,1/23/2016,1/23/2016,-87.67255754,42.00374056,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464915,4915 N MILWAUKEE AVE,4915,N,MILWAUKEE AVE,4915 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Ford,V994750,6839177,1139429.782,1932205.501,Carryall,1/23/2016,1/23/2016,-87.76269461,41.97008459,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464917,6900 N CLARK ST,6900,N,CLARK ST,6900 N CLARK ST,1/25/2016 0:00,2/4/2016 0:00,Completed,Mazda,E908025,6839178,1163611.37,1945671.326,Carryall,1/23/2016,1/23/2016,-87.67339603,42.00655884,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464919,3340 N CENTRAL AVE,3340,N,CENTRAL AVE,3340 N CENTRAL AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Honda,S725298,6839179,1138436.562,1921762.674,Sedan 4 Door,1/23/2016,1/23/2016,-87.76660072,41.94144658,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00464923,3948 N CENTRAL AVE,3948,N,CENTRAL AVE,3948 N CENTRAL AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep - Year Greater 1988,S274237,6839181,1138307.588,1925784.003,Carryall,1/23/2016,1/23/2016,-87.76697709,41.95248384,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00468043,478 N MILWAUKEE AVE,478,N,MILWAUKEE AVE,478 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Jeep/Cherokee,L259942,6839222,1171175.977,1903498.358,Carryall,1/24/2016,1/24/2016,-87.64680774,41.89067135,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00468045,544 N MILWAUKEE AVE,544,N,MILWAUKEE AVE,544 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Subaru,K876128,6839223,1170546.307,1904043.619,Carryall,1/24/2016,1/24/2016,-87.64910421,41.89218138,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00468048,1062 N MILWAUKEE AVE,1062,N,MILWAUKEE AVE,1062 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,V852117,6839224,1166756.43,1907255.875,Carryall,1/24/2016,1/24/2016,-87.66293056,41.90107812,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00468050,1091 N MILWAUKEE AVE,1091,N,MILWAUKEE AVE,1091 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Chevrolet,Z438572,6839225,1166512.91,1907460.03,Sedan 4 Door,1/24/2016,1/24/2016,-87.66381917,41.90164356,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-00468052,1060 N MILWAUKEE AVE,1060,N,MILWAUKEE AVE,1060 N MILWAUKEE AVE,1/25/2016 0:00,2/4/2016 0:00,Completed,Volkswagen,N193864,6839226,1166768.63,1907245.675,Sedan 4 Door,1/24/2016,1/24/2016,-87.66288604,41.90104987,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
